SystemCodeNumber,Capacity,Occupancy,IsSpecialDay,QueueLength,Timestamp,OccupancyRate,VehicleType_bike,VehicleType_car,VehicleType_cycle,VehicleType_truck,TrafficLevel,DayOfWeek
BHMBCCMKT01,577,217,0,9,2016-11-18 13:34:10,0.37608318890814557,0,1,0,0,2,4
BHMBCCMKT01,577,213,0,5,2016-11-18 14:01:10,0.36915077989601386,0,1,0,0,1,4
BHMBCCMKT01,577,196,0,5,2016-11-18 14:28:08,0.3396880415944541,0,0,0,1,1,4
BHMBCCMKT01,577,168,0,3,2016-11-18 15:01:07,0.29116117850953205,0,0,1,0,0,4
BHMBCCMKT01,577,164,0,2,2016-11-18 15:28:08,0.28422876949740034,0,1,0,0,0,4
BHMBCCMKT01,577,154,0,2,2016-11-18 16:01:10,0.2668977469670711,0,1,0,0,0,4
BHMBCCMKT01,577,140,0,2,2016-11-18 16:28:10,0.24263431542461006,0,1,0,0,0,4
BHMBCCMKT01,577,29,1,2,2016-11-19 07:57:12,0.05025996533795494,0,1,0,0,0,5
BHMBCCMKT01,577,34,1,2,2016-11-19 08:31:12,0.058925476603119586,1,0,0,0,0,5
BHMBCCMKT01,577,51,1,2,2016-11-19 08:57:12,0.08838821490467938,1,0,0,0,0,5
BHMBCCMKT01,577,102,1,4,2016-11-19 09:31:13,0.17677642980935876,0,1,0,0,0,5
BHMBCCMKT01,577,152,1,6,2016-11-19 10:04:14,0.2634315424610052,0,1,0,0,1,5
BHMBCCMKT01,577,196,1,7,2016-11-19 10:31:15,0.3396880415944541,1,0,0,0,1,5
BHMBCCMKT01,577,235,1,10,2016-11-19 10:58:15,0.4072790294627383,1,0,0,0,2,5
BHMBCCMKT01,577,269,1,9,2016-11-19 11:31:15,0.4662045060658579,0,0,0,1,1,5
BHMBCCMKT01,577,293,1,15,2016-11-19 12:04:16,0.5077989601386482,0,0,1,0,2,5
BHMBCCMKT01,577,340,1,15,2016-11-19 12:31:16,0.5892547660311959,0,0,0,1,2,5
BHMBCCMKT01,577,400,1,14,2016-11-19 13:04:16,0.6932409012131716,0,1,0,0,2,5
BHMBCCMKT01,577,429,1,14,2016-11-19 13:31:17,0.7435008665511266,0,1,0,0,2,5
BHMBCCMKT01,577,492,1,8,2016-11-19 14:04:17,0.8526863084922011,1,0,0,0,1,5
BHMBCCMKT01,577,473,1,8,2016-11-19 14:31:17,0.8197573656845754,0,0,1,0,1,5
BHMBCCMKT01,577,482,1,6,2016-11-19 15:04:16,0.8353552859618717,0,1,0,0,1,5
BHMBCCMKT01,577,489,1,5,2016-11-19 15:31:17,0.8474870017331022,0,1,0,0,0,5
BHMBCCMKT01,577,452,1,5,2016-11-19 16:04:17,0.7833622183708839,0,1,0,0,0,5
BHMBCCMKT01,577,431,1,4,2016-11-19 16:31:15,0.7469670710571924,1,0,0,0,0,5
BHMBCCMKT01,577,20,1,2,2016-11-20 08:01:19,0.03466204506065858,0,1,0,0,0,6
BHMBCCMKT01,577,22,1,2,2016-11-20 08:27:22,0.038128249566724434,0,1,0,0,0,6
BHMBCCMKT01,577,21,1,3,2016-11-20 09:01:19,0.036395147313691506,0,1,0,0,0,6
BHMBCCMKT01,577,24,1,3,2016-11-20 09:27:19,0.0415944540727903,0,1,0,0,1,6
BHMBCCMKT01,577,28,1,4,2016-11-20 10:01:20,0.04852686308492201,0,1,0,0,0,6
BHMBCCMKT01,577,44,1,3,2016-11-20 10:27:22,0.07625649913344887,0,1,0,0,0,6
BHMBCCMKT01,577,95,1,8,2016-11-20 11:01:22,0.16464471403812825,0,0,1,0,1,6
BHMBCCMKT01,577,128,1,8,2016-11-20 11:27:22,0.2218370883882149,0,1,0,0,1,6
BHMBCCMKT01,577,163,1,13,2016-11-20 12:01:20,0.2824956672443674,0,0,1,0,2,6
BHMBCCMKT01,577,194,1,14,2016-11-20 12:34:23,0.3362218370883882,0,1,0,0,2,6
BHMBCCMKT01,577,246,1,13,2016-11-20 13:07:23,0.42634315424610053,0,1,0,0,2,6
BHMBCCMKT01,577,268,1,14,2016-11-20 13:27:23,0.464471403812825,0,0,1,0,2,6
BHMBCCMKT01,577,307,1,8,2016-11-20 14:01:22,0.5320623916811091,0,1,0,0,1,6
BHMBCCMKT01,577,309,1,7,2016-11-20 14:27:22,0.5355285961871751,1,0,0,0,1,6
BHMBCCMKT01,577,290,1,4,2016-11-20 15:01:23,0.5025996533795494,0,1,0,0,0,6
BHMBCCMKT01,577,276,1,5,2016-11-20 15:27:24,0.4783362218370884,0,0,0,1,0,6
BHMBCCMKT01,577,231,1,4,2016-11-20 16:01:22,0.4003466204506066,0,0,1,0,0,6
BHMBCCMKT01,577,180,1,3,2016-11-20 16:31:21,0.3119584055459272,0,0,0,1,0,6
BHMBCCMKT01,577,26,0,1,2016-11-21 08:04:26,0.045060658578856154,0,1,0,0,0,0
BHMBCCMKT01,577,32,0,1,2016-11-21 08:31:30,0.05545927209705372,1,0,0,0,0,0
BHMBCCMKT01,577,39,0,1,2016-11-21 09:04:26,0.06759098786828423,0,0,1,0,0,0
BHMBCCMKT01,577,54,0,2,2016-11-21 09:31:26,0.09358752166377816,0,1,0,0,0,0
BHMBCCMKT01,577,78,0,3,2016-11-21 10:04:29,0.13518197573656845,0,1,0,0,0,0
BHMBCCMKT01,577,92,0,4,2016-11-21 10:31:26,0.15944540727902945,0,1,0,0,1,0
BHMBCCMKT01,577,99,0,5,2016-11-21 11:04:29,0.17157712305025996,0,0,1,0,1,0
BHMBCCMKT01,577,115,0,6,2016-11-21 11:30:28,0.19930675909878684,0,0,1,0,1,0
BHMBCCMKT01,577,122,0,6,2016-11-21 11:57:30,0.21143847487001732,0,1,0,0,1,0
BHMBCCMKT01,577,136,0,9,2016-11-21 12:31:29,0.23570190641247835,1,0,0,0,2,0
BHMBCCMKT01,577,146,0,10,2016-11-21 12:57:27,0.2530329289428076,1,0,0,0,2,0
BHMBCCMKT01,577,147,0,8,2016-11-21 13:31:30,0.25476603119584057,1,0,0,0,2,0
BHMBCCMKT01,577,138,0,4,2016-11-21 14:04:30,0.2391681109185442,0,1,0,0,1,0
BHMBCCMKT01,577,119,0,5,2016-11-21 14:31:30,0.20623916811091855,0,0,0,1,1,0
BHMBCCMKT01,577,111,0,6,2016-11-21 14:57:31,0.1923743500866551,0,1,0,0,2,0
BHMBCCMKT01,577,98,0,3,2016-11-21 15:31:28,0.16984402079722705,0,0,0,1,0,0
BHMBCCMKT01,577,93,0,3,2016-11-21 15:57:30,0.1611785095320624,0,1,0,0,1,0
BHMBCCMKT01,577,83,0,3,2016-11-21 16:31:30,0.1438474870017331,0,1,0,0,1,0
BHMBCCMKT01,577,24,0,2,2016-11-22 07:57:33,0.0415944540727903,1,0,0,0,1,1
BHMBCCMKT01,577,32,0,3,2016-11-22 08:31:33,0.05545927209705372,0,1,0,0,0,1
BHMBCCMKT01,577,45,0,2,2016-11-22 09:04:34,0.0779896013864818,0,0,0,1,0,1
BHMBCCMKT01,577,66,0,2,2016-11-22 09:31:35,0.11438474870017332,0,1,0,0,0,1
BHMBCCMKT01,577,116,0,3,2016-11-22 10:04:34,0.20103986135181975,0,1,0,0,0,1
BHMBCCMKT01,577,154,0,4,2016-11-22 10:31:37,0.2668977469670711,0,1,0,0,1,1
BHMBCCMKT01,577,188,0,6,2016-11-22 11:04:34,0.32582322357019067,1,0,0,0,1,1
BHMBCCMKT01,577,209,0,7,2016-11-22 11:31:35,0.36221837088388215,0,1,0,0,1,1
BHMBCCMKT01,577,228,0,11,2016-11-22 12:04:36,0.3951473136915078,0,1,0,0,2,1
BHMBCCMKT01,577,232,0,10,2016-11-22 12:31:37,0.4020797227036395,0,1,0,0,2,1
BHMBCCMKT01,577,234,0,10,2016-11-22 12:57:35,0.4055459272097054,0,1,0,0,2,1
BHMBCCMKT01,577,234,0,9,2016-11-22 13:31:38,0.4055459272097054,0,1,0,0,2,1
BHMBCCMKT01,577,227,0,6,2016-11-22 13:57:38,0.3934142114384749,0,0,1,0,1,1
BHMBCCMKT01,577,205,0,5,2016-11-22 14:31:37,0.35528596187175043,0,1,0,0,1,1
BHMBCCMKT01,577,175,0,5,2016-11-22 14:57:38,0.30329289428076256,1,0,0,0,1,1
BHMBCCMKT01,577,160,0,2,2016-11-22 15:31:37,0.2772963604852686,0,1,0,0,0,1
BHMBCCMKT01,577,137,0,4,2016-11-22 15:57:37,0.23743500866551126,0,1,0,0,1,1
BHMBCCMKT01,577,122,0,3,2016-11-22 16:30:38,0.21143847487001732,0,1,0,0,0,1
BHMBCCMKT01,577,28,0,1,2016-11-23 08:04:40,0.04852686308492201,0,1,0,0,0,2
BHMBCCMKT01,577,29,0,1,2016-11-23 08:30:41,0.05025996533795494,0,1,0,0,0,2
BHMBCCMKT01,577,34,0,2,2016-11-23 08:57:42,0.058925476603119586,1,0,0,0,0,2
BHMBCCMKT01,577,47,0,2,2016-11-23 09:31:23,0.08145580589254767,0,1,0,0,0,2
BHMBCCMKT01,577,72,0,3,2016-11-23 10:04:40,0.12478336221837089,1,0,0,0,0,2
BHMBCCMKT01,577,100,0,5,2016-11-23 10:31:36,0.1733102253032929,0,1,0,0,1,2
BHMBCCMKT01,577,128,0,6,2016-11-23 11:04:42,0.2218370883882149,1,0,0,0,1,2
BHMBCCMKT01,577,152,0,6,2016-11-23 11:31:44,0.2634315424610052,1,0,0,0,1,2
BHMBCCMKT01,577,166,0,5,2016-11-23 11:57:41,0.2876949740034662,0,1,0,0,1,2
BHMBCCMKT01,577,177,0,6,2016-11-23 12:31:44,0.30675909878682844,0,0,1,0,1,2
BHMBCCMKT01,577,187,0,6,2016-11-23 13:04:45,0.3240901213171577,0,1,0,0,1,2
BHMBCCMKT01,577,181,0,9,2016-11-23 13:31:41,0.31369150779896016,0,1,0,0,2,2
BHMBCCMKT01,577,177,0,6,2016-11-23 13:57:41,0.30675909878682844,0,0,1,0,1,2
BHMBCCMKT01,577,150,0,5,2016-11-23 14:30:43,0.25996533795493937,0,1,0,0,1,2
BHMBCCMKT01,577,126,0,3,2016-11-23 15:04:43,0.21837088388214904,0,0,1,0,0,2
BHMBCCMKT01,577,119,0,3,2016-11-23 15:31:42,0.20623916811091855,1,0,0,0,0,2
BHMBCCMKT01,577,102,0,4,2016-11-23 16:04:46,0.17677642980935876,0,1,0,0,1,2
BHMBCCMKT01,577,92,0,2,2016-11-23 16:30:42,0.15944540727902945,0,0,1,0,0,2
BHMBCCMKT01,577,32,0,1,2016-11-24 08:00:47,0.05545927209705372,0,1,0,0,0,3
BHMBCCMKT01,577,34,0,2,2016-11-24 08:27:47,0.058925476603119586,0,0,1,0,0,3
BHMBCCMKT01,577,52,0,3,2016-11-24 09:00:48,0.09012131715771231,1,0,0,0,1,3
BHMBCCMKT01,577,81,0,3,2016-11-24 09:34:49,0.14038128249566725,0,1,0,0,0,3
BHMBCCMKT01,577,110,0,4,2016-11-24 10:01:47,0.19064124783362218,0,1,0,0,0,3
BHMBCCMKT01,577,131,0,3,2016-11-24 10:27:47,0.2270363951473137,1,0,0,0,0,3
BHMBCCMKT01,577,167,0,6,2016-11-24 11:00:49,0.28942807625649913,0,1,0,0,1,3
BHMBCCMKT01,577,187,0,7,2016-11-24 11:27:51,0.3240901213171577,1,0,0,0,1,3
BHMBCCMKT01,577,200,0,7,2016-11-24 12:00:50,0.3466204506065858,0,1,0,0,1,3
BHMBCCMKT01,577,211,0,10,2016-11-24 12:30:48,0.36568457538994803,0,1,0,0,2,3
BHMBCCMKT01,577,230,0,9,2016-11-24 13:04:50,0.3986135181975737,0,1,0,0,2,3
BHMBCCMKT01,577,219,0,9,2016-11-24 13:30:51,0.37954939341421146,0,1,0,0,2,3
BHMBCCMKT01,577,214,0,7,2016-11-24 13:57:51,0.3708838821490468,0,1,0,0,1,3
BHMBCCMKT01,577,194,0,5,2016-11-24 14:30:52,0.3362218370883882,0,0,0,1,1,3
BHMBCCMKT01,577,176,0,5,2016-11-24 14:57:51,0.3050259965337955,0,1,0,0,1,3
BHMBCCMKT01,577,157,0,3,2016-11-24 15:31:49,0.2720970537261698,0,0,0,1,0,3
BHMBCCMKT01,577,147,0,3,2016-11-24 15:57:49,0.25476603119584057,0,0,1,0,0,3
BHMBCCMKT01,577,134,0,2,2016-11-24 16:31:53,0.2322357019064125,0,1,0,0,0,3
BHMBCCMKT01,577,44,0,2,2016-11-25 08:00:57,0.07625649913344887,0,1,0,0,0,4
BHMBCCMKT01,577,44,0,2,2016-11-25 08:00:57,0.07625649913344887,0,1,0,0,1,4
BHMBCCMKT01,577,60,0,2,2016-11-25 09:00:56,0.10398613518197573,0,1,0,0,0,4
BHMBCCMKT01,577,106,0,3,2016-11-25 09:27:55,0.18370883882149047,0,1,0,0,0,4
BHMBCCMKT01,577,222,0,4,2016-11-25 10:00:56,0.3847487001733102,0,0,1,0,0,4
BHMBCCMKT01,577,283,0,4,2016-11-25 10:27:56,0.4904679376083189,1,0,0,0,0,4
BHMBCCMKT01,577,331,0,6,2016-11-25 11:00:55,0.5736568457538995,0,1,0,0,1,4
BHMBCCMKT01,577,370,0,7,2016-11-25 11:27:55,0.6412478336221837,0,1,0,0,1,4
BHMBCCMKT01,577,380,0,11,2016-11-25 12:00:56,0.658578856152513,0,0,0,1,2,4
BHMBCCMKT01,577,390,0,12,2016-11-25 12:34:55,0.6759098786828422,0,1,0,0,2,4
BHMBCCMKT01,577,386,0,10,2016-11-25 13:00:58,0.6689774696707106,0,0,0,1,2,4
BHMBCCMKT01,577,384,0,10,2016-11-25 13:27:56,0.6655112651646448,0,1,0,0,2,4
BHMBCCMKT01,577,357,0,8,2016-11-25 14:00:58,0.6187175043327556,1,0,0,0,2,4
BHMBCCMKT01,577,355,0,6,2016-11-25 14:34:59,0.6152512998266898,1,0,0,0,1,4
BHMBCCMKT01,577,341,0,3,2016-11-25 15:00:56,0.5909878682842288,0,1,0,0,0,4
BHMBCCMKT01,577,333,0,4,2016-11-25 15:27:59,0.5771230502599654,0,1,0,0,1,4
BHMBCCMKT01,577,264,0,3,2016-11-25 16:00:59,0.45753899480069327,0,0,1,0,1,4
BHMBCCMKT01,577,248,0,3,2016-11-25 16:27:58,0.42980935875216636,0,1,0,0,0,4
BHMBCCMKT01,577,39,0,1,2016-11-26 08:01:01,0.06759098786828423,0,0,0,1,0,5
BHMBCCMKT01,577,41,0,2,2016-11-26 08:28:01,0.07105719237435008,0,1,0,0,0,5
BHMBCCMKT01,577,59,0,3,2016-11-26 09:01:01,0.1022530329289428,0,1,0,0,0,5
BHMBCCMKT01,577,111,0,2,2016-11-26 09:35:02,0.1923743500866551,0,1,0,0,0,5
BHMBCCMKT01,577,160,0,4,2016-11-26 10:01:04,0.2772963604852686,1,0,0,0,0,5
BHMBCCMKT01,577,195,0,5,2016-11-26 10:35:03,0.3379549393414211,0,1,0,0,1,5
BHMBCCMKT01,577,247,0,7,2016-11-26 11:01:03,0.42807625649913345,0,1,0,0,1,5
BHMBCCMKT01,577,298,0,6,2016-11-26 11:28:02,0.5164644714038128,0,0,1,0,1,5
BHMBCCMKT01,577,368,0,11,2016-11-26 12:01:04,0.6377816291161178,0,1,0,0,2,5
BHMBCCMKT01,577,428,0,11,2016-11-26 12:28:02,0.7417677642980935,0,1,0,0,2,5
BHMBCCMKT01,577,489,0,11,2016-11-26 13:01:03,0.8474870017331022,0,1,0,0,2,5
BHMBCCMKT01,577,508,0,10,2016-11-26 13:28:04,0.8804159445407279,0,1,0,0,2,5
BHMBCCMKT01,577,551,0,8,2016-11-26 14:01:02,0.9549393414211439,1,0,0,0,2,5
BHMBCCMKT01,577,573,0,7,2016-11-26 14:41:04,0.9930675909878682,0,1,0,0,1,5
BHMBCCMKT01,577,567,0,3,2016-11-26 15:01:02,0.9826689774696707,0,1,0,0,0,5
BHMBCCMKT01,577,551,0,3,2016-11-26 15:28:04,0.9549393414211439,0,1,0,0,0,5
BHMBCCMKT01,577,543,0,3,2016-11-26 16:01:04,0.9410745233968805,1,0,0,0,0,5
BHMBCCMKT01,577,501,0,3,2016-11-26 16:28:05,0.8682842287694974,0,1,0,0,1,5
BHMBCCMKT01,577,22,1,1,2016-11-27 08:02:24,0.038128249566724434,0,1,0,0,0,6
BHMBCCMKT01,577,22,1,2,2016-11-27 08:32:19,0.038128249566724434,1,0,0,0,0,6
BHMBCCMKT01,577,23,1,3,2016-11-27 09:02:19,0.03986135181975736,1,0,0,0,0,6
BHMBCCMKT01,577,24,1,2,2016-11-27 09:32:21,0.0415944540727903,0,1,0,0,0,6
BHMBCCMKT01,577,35,1,3,2016-11-27 10:01:19,0.060658578856152515,0,1,0,0,0,6
BHMBCCMKT01,577,65,1,6,2016-11-27 10:32:24,0.11265164644714037,0,1,0,0,1,6
BHMBCCMKT01,577,98,1,8,2016-11-27 11:01:24,0.16984402079722705,0,1,0,0,1,6
BHMBCCMKT01,577,147,1,8,2016-11-27 11:31:20,0.25476603119584057,0,1,0,0,1,6
BHMBCCMKT01,577,177,1,14,2016-11-27 12:01:25,0.30675909878682844,0,1,0,0,2,6
BHMBCCMKT01,577,223,1,9,2016-11-27 12:32:25,0.38648180242634317,1,0,0,0,1,6
BHMBCCMKT01,577,259,1,12,2016-11-27 13:08:25,0.4488734835355286,0,1,0,0,2,6
BHMBCCMKT01,577,291,1,13,2016-11-27 13:32:24,0.5043327556325823,1,0,0,0,2,6
BHMBCCMKT01,577,304,1,7,2016-11-27 14:02:23,0.5268630849220104,0,1,0,0,1,6
BHMBCCMKT01,577,300,1,11,2016-11-27 14:31:20,0.5199306759098787,0,0,1,0,2,6
BHMBCCMKT01,577,292,1,4,2016-11-27 15:01:22,0.5060658578856152,1,0,0,0,0,6
BHMBCCMKT01,577,283,1,5,2016-11-27 15:32:23,0.4904679376083189,0,1,0,0,0,6
BHMBCCMKT01,577,240,1,3,2016-11-27 16:01:23,0.41594454072790293,1,0,0,0,0,6
BHMBCCMKT01,577,199,1,4,2016-11-27 16:32:24,0.34488734835355284,0,1,0,0,0,6
BHMBCCMKT01,577,20,0,1,2016-11-28 08:01:27,0.03466204506065858,0,0,1,0,0,0
BHMBCCMKT01,577,28,0,2,2016-11-28 08:32:24,0.04852686308492201,0,1,0,0,0,0
BHMBCCMKT01,577,33,0,2,2016-11-28 09:02:28,0.05719237435008666,0,1,0,0,0,0
BHMBCCMKT01,577,51,0,2,2016-11-28 09:28:24,0.08838821490467938,0,0,1,0,0,0
BHMBCCMKT01,577,82,0,3,2016-11-28 10:01:29,0.14211438474870017,1,0,0,0,0,0
BHMBCCMKT01,577,112,0,5,2016-11-28 10:32:29,0.19410745233968804,0,1,0,0,1,0
BHMBCCMKT01,577,147,0,6,2016-11-28 11:01:30,0.25476603119584057,0,1,0,0,1,0
BHMBCCMKT01,577,187,0,7,2016-11-28 11:32:28,0.3240901213171577,0,1,0,0,1,0
BHMBCCMKT01,577,205,0,10,2016-11-28 12:01:27,0.35528596187175043,0,1,0,0,2,0
BHMBCCMKT01,577,217,0,10,2016-11-28 12:28:29,0.37608318890814557,0,1,0,0,2,0
BHMBCCMKT01,577,224,0,9,2016-11-28 13:02:26,0.3882149046793761,0,0,1,0,2,0
BHMBCCMKT01,577,224,0,10,2016-11-28 13:31:29,0.3882149046793761,0,1,0,0,2,0
BHMBCCMKT01,577,209,0,5,2016-11-28 14:02:29,0.36221837088388215,0,0,0,1,1,0
BHMBCCMKT01,577,199,0,6,2016-11-28 14:32:29,0.34488734835355284,0,1,0,0,1,0
BHMBCCMKT01,577,171,0,3,2016-11-28 15:02:29,0.29636048526863085,0,1,0,0,0,0
BHMBCCMKT01,577,150,0,2,2016-11-28 15:41:28,0.25996533795493937,0,1,0,0,0,0
BHMBCCMKT01,577,131,0,2,2016-11-28 16:02:30,0.2270363951473137,0,1,0,0,0,0
BHMBCCMKT01,577,133,0,2,2016-11-28 16:28:27,0.23050259965337955,0,1,0,0,0,0
BHMBCCMKT01,577,20,0,2,2016-11-29 07:55:29,0.03466204506065858,0,1,0,0,0,1
BHMBCCMKT01,577,24,0,1,2016-11-29 08:28:33,0.0415944540727903,0,0,0,1,0,1
BHMBCCMKT01,577,38,0,2,2016-11-29 09:02:35,0.0658578856152513,1,0,0,0,0,1
BHMBCCMKT01,577,53,0,1,2016-11-29 09:28:32,0.09185441941074524,0,0,1,0,0,1
BHMBCCMKT01,577,90,0,4,2016-11-29 10:01:30,0.1559792027729636,0,1,0,0,1,1
BHMBCCMKT01,577,132,0,3,2016-11-29 10:28:34,0.22876949740034663,0,1,0,0,1,1
BHMBCCMKT01,577,165,0,5,2016-11-29 11:01:36,0.28596187175043325,1,0,0,0,1,1
BHMBCCMKT01,577,188,0,6,2016-11-29 11:28:34,0.32582322357019067,1,0,0,0,1,1
BHMBCCMKT01,577,192,0,7,2016-11-29 11:55:30,0.3327556325823224,0,0,1,0,1,1
BHMBCCMKT01,577,206,0,10,2016-11-29 12:28:36,0.35701906412478335,1,0,0,0,2,1
BHMBCCMKT01,577,208,0,8,2016-11-29 13:02:35,0.36048526863084923,0,1,0,0,2,1
BHMBCCMKT01,577,206,0,9,2016-11-29 13:28:30,0.35701906412478335,0,1,0,0,2,1
BHMBCCMKT01,577,180,0,5,2016-11-29 14:01:32,0.3119584055459272,0,1,0,0,1,1
BHMBCCMKT01,577,169,0,4,2016-11-29 14:28:36,0.292894280762565,0,1,0,0,1,1
BHMBCCMKT01,577,152,0,5,2016-11-29 14:55:34,0.2634315424610052,0,0,1,0,1,1
BHMBCCMKT01,577,138,0,3,2016-11-29 15:28:35,0.2391681109185442,1,0,0,0,0,1
BHMBCCMKT01,577,128,0,2,2016-11-29 16:02:35,0.2218370883882149,0,1,0,0,0,1
BHMBCCMKT01,577,114,0,2,2016-11-29 16:28:34,0.1975736568457539,0,0,0,1,0,1
BHMBCCMKT01,577,17,0,1,2016-11-30 08:02:35,0.029462738301559793,0,1,0,0,0,2
BHMBCCMKT01,577,24,0,0,2016-11-30 08:28:35,0.0415944540727903,0,0,1,0,0,2
BHMBCCMKT01,577,35,0,2,2016-11-30 09:01:35,0.060658578856152515,0,1,0,0,0,2
BHMBCCMKT01,577,49,0,2,2016-11-30 09:28:40,0.08492201039861352,0,1,0,0,1,2
BHMBCCMKT01,577,81,0,3,2016-11-30 10:01:40,0.14038128249566725,0,1,0,0,0,2
BHMBCCMKT01,577,107,0,4,2016-11-30 10:28:38,0.1854419410745234,0,1,0,0,1,2
BHMBCCMKT01,577,134,0,7,2016-11-30 10:55:36,0.2322357019064125,0,1,0,0,2,2
BHMBCCMKT01,577,159,0,6,2016-11-30 11:28:40,0.2755632582322357,0,1,0,0,1,2
BHMBCCMKT01,577,182,0,9,2016-11-30 12:01:36,0.31542461005199307,0,0,1,0,2,2
BHMBCCMKT01,577,189,0,10,2016-11-30 12:28:37,0.3275563258232236,1,0,0,0,2,2
BHMBCCMKT01,577,204,0,9,2016-11-30 13:01:39,0.3535528596187175,1,0,0,0,2,2
BHMBCCMKT01,577,201,0,9,2016-11-30 13:28:41,0.3483535528596187,0,1,0,0,2,2
BHMBCCMKT01,577,196,0,5,2016-11-30 14:01:36,0.3396880415944541,0,1,0,0,1,2
BHMBCCMKT01,577,181,0,4,2016-11-30 14:28:40,0.31369150779896016,0,1,0,0,1,2
BHMBCCMKT01,577,154,0,3,2016-11-30 15:01:39,0.2668977469670711,0,0,1,0,0,2
BHMBCCMKT01,577,132,0,3,2016-11-30 15:28:40,0.22876949740034663,0,0,0,1,0,2
BHMBCCMKT01,577,114,0,3,2016-11-30 16:01:39,0.1975736568457539,0,0,0,1,0,2
BHMBCCMKT01,577,106,0,2,2016-11-30 16:28:40,0.18370883882149047,0,1,0,0,0,2
BHMBCCMKT01,577,22,0,2,2016-12-01 08:05:40,0.038128249566724434,0,0,0,1,1,3
BHMBCCMKT01,577,22,0,1,2016-12-01 08:25:46,0.038128249566724434,0,1,0,0,0,3
BHMBCCMKT01,577,31,0,3,2016-12-01 08:58:41,0.053726169844020795,0,0,0,1,1,3
BHMBCCMKT01,577,47,0,2,2016-12-01 09:25:44,0.08145580589254767,0,0,1,0,0,3
BHMBCCMKT01,577,94,0,3,2016-12-01 09:58:41,0.16291161178509533,0,1,0,0,0,3
BHMBCCMKT01,577,127,0,3,2016-12-01 10:25:43,0.22010398613518198,1,0,0,0,0,3
BHMBCCMKT01,577,153,0,5,2016-12-01 10:58:45,0.2651646447140381,1,0,0,0,1,3
BHMBCCMKT01,577,174,0,6,2016-12-01 11:32:41,0.30155979202772965,1,0,0,0,1,3
BHMBCCMKT01,577,196,0,6,2016-12-01 11:58:45,0.3396880415944541,0,1,0,0,1,3
BHMBCCMKT01,577,191,0,9,2016-12-01 12:25:45,0.3310225303292894,0,1,0,0,2,3
BHMBCCMKT01,577,207,0,10,2016-12-01 12:58:47,0.3587521663778163,0,1,0,0,2,3
BHMBCCMKT01,577,203,0,6,2016-12-01 13:25:45,0.35181975736568455,1,0,0,0,1,3
BHMBCCMKT01,577,190,0,6,2016-12-01 13:58:48,0.3292894280762565,0,1,0,0,1,3
BHMBCCMKT01,577,173,0,4,2016-12-01 14:25:46,0.29982668977469673,0,1,0,0,1,3
BHMBCCMKT01,577,168,0,5,2016-12-01 14:58:46,0.29116117850953205,0,1,0,0,1,3
BHMBCCMKT01,577,153,0,4,2016-12-01 15:25:42,0.2651646447140381,0,1,0,0,0,3
BHMBCCMKT01,577,123,0,4,2016-12-01 15:58:47,0.21317157712305027,1,0,0,0,1,3
BHMBCCMKT01,577,108,0,2,2016-12-01 16:25:44,0.18717504332755633,0,1,0,0,0,3
BHMBCCMKT01,577,18,0,1,2016-12-02 07:55:49,0.03119584055459272,0,0,0,1,0,4
BHMBCCMKT01,577,24,0,2,2016-12-02 08:28:48,0.0415944540727903,1,0,0,0,1,4
BHMBCCMKT01,577,40,0,2,2016-12-02 09:01:49,0.06932409012131716,0,1,0,0,0,4
BHMBCCMKT01,577,58,0,2,2016-12-02 09:28:50,0.10051993067590988,0,1,0,0,0,4
BHMBCCMKT01,577,91,0,3,2016-12-02 10:02:52,0.15771230502599654,0,1,0,0,0,4
BHMBCCMKT01,577,122,0,3,2016-12-02 10:28:53,0.21143847487001732,0,0,1,0,0,4
BHMBCCMKT01,577,155,0,6,2016-12-02 11:01:53,0.268630849220104,1,0,0,0,1,4
BHMBCCMKT01,577,181,0,6,2016-12-02 11:28:49,0.31369150779896016,0,0,1,0,1,4
BHMBCCMKT01,577,197,0,9,2016-12-02 12:01:51,0.341421143847487,0,1,0,0,2,4
BHMBCCMKT01,577,196,0,10,2016-12-02 12:28:52,0.3396880415944541,0,1,0,0,2,4
BHMBCCMKT01,577,200,0,9,2016-12-02 12:58:51,0.3466204506065858,1,0,0,0,2,4
BHMBCCMKT01,577,203,0,8,2016-12-02 13:25:52,0.35181975736568455,0,0,0,1,2,4
BHMBCCMKT01,577,196,0,6,2016-12-02 13:58:53,0.3396880415944541,0,1,0,0,1,4
BHMBCCMKT01,577,186,0,5,2016-12-02 14:25:50,0.3223570190641248,1,0,0,0,1,4
BHMBCCMKT01,577,175,0,5,2016-12-02 14:58:50,0.30329289428076256,0,1,0,0,1,4
BHMBCCMKT01,577,149,0,3,2016-12-02 15:31:52,0.2582322357019064,0,1,0,0,0,4
BHMBCCMKT01,577,131,0,3,2016-12-02 15:58:52,0.2270363951473137,0,0,1,0,0,4
BHMBCCMKT01,577,105,0,2,2016-12-02 16:32:54,0.18197573656845753,1,0,0,0,0,4
BHMBCCMKT01,577,11,0,1,2016-12-05 08:02:03,0.019064124783362217,0,1,0,0,0,0
BHMBCCMKT01,577,14,0,2,2016-12-05 08:29:08,0.024263431542461005,0,1,0,0,0,0
BHMBCCMKT01,577,26,0,2,2016-12-05 09:02:08,0.045060658578856154,0,1,0,0,0,0
